interaction_id,user_id,provider_id,user_lat,user_lon,shown_rank,was_hired,rating_given,timestamp
INT_015866,USR_0199,DRV_2665,31.497617,74.364055,6,False,,2025-12-27 19:24:50
INT_015867,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2025-12-27 19:24:50
INT_015868,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2025-12-27 19:24:50
INT_015869,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2025-12-27 19:24:50
INT_015870,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2025-12-27 19:24:50
INT_015871,USR_0199,DRV_0038,31.497617,74.364055,1,False,,2026-02-10 16:23:50
INT_015872,USR_0199,DRV_1026,31.497617,74.364055,2,False,,2026-02-10 16:23:50
INT_015873,USR_0199,DRV_0246,31.497617,74.364055,3,False,,2026-02-10 16:23:50
INT_015874,USR_0199,DRV_1683,31.497617,74.364055,4,False,,2026-02-10 16:23:50
INT_015875,USR_0199,DRV_1099,31.497617,74.364055,5,False,,2026-02-10 16:23:50
INT_015876,USR_0199,DRV_2665,31.497617,74.364055,6,True,3.7,2026-02-10 16:23:50
INT_015877,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2026-02-10 16:23:50
INT_015878,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2026-02-10 16:23:50
INT_015879,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2026-02-10 16:23:50
INT_015880,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2026-02-10 16:23:50
INT_015881,USR_0199,DRV_0038,31.497617,74.364055,1,False,,2026-02-26 01:15:50
INT_015882,USR_0199,DRV_1026,31.497617,74.364055,2,False,,2026-02-26 01:15:50
INT_015883,USR_0199,DRV_0246,31.497617,74.364055,3,False,,2026-02-26 01:15:50
INT_015884,USR_0199,DRV_1683,31.497617,74.364055,4,True,3.8,2026-02-26 01:15:50
INT_015885,USR_0199,DRV_1099,31.497617,74.364055,5,False,,2026-02-26 01:15:50
INT_015886,USR_0199,DRV_2665,31.497617,74.364055,6,False,,2026-02-26 01:15:50
INT_015887,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2026-02-26 01:15:50
INT_015888,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2026-02-26 01:15:50
INT_015889,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2026-02-26 01:15:50
INT_015890,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2026-02-26 01:15:50
INT_015891,USR_0199,DRV_0038,31.497617,74.364055,1,True,5.0,2026-02-22 20:41:50
INT_015892,USR_0199,DRV_1026,31.497617,74.364055,2,False,,2026-02-22 20:41:50
INT_015893,USR_0199,DRV_0246,31.497617,74.364055,3,False,,2026-02-22 20:41:50
INT_015894,USR_0199,DRV_1683,31.497617,74.364055,4,False,,2026-02-22 20:41:50
INT_015895,USR_0199,DRV_1099,31.497617,74.364055,5,False,,2026-02-22 20:41:50
INT_015896,USR_0199,DRV_2665,31.497617,74.364055,6,False,,2026-02-22 20:41:50
INT_015897,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2026-02-22 20:41:50
INT_015898,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2026-02-22 20:41:50
INT_015899,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2026-02-22 20:41:50
INT_015900,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2026-02-22 20:41:50
INT_015901,USR_0199,DRV_0038,31.497617,74.364055,1,False,,2026-03-15 16:01:50
INT_015902,USR_0199,DRV_1026,31.497617,74.364055,2,False,,2026-03-15 16:01:50
INT_015903,USR_0199,DRV_0246,31.497617,74.364055,3,True,3.3,2026-03-15 16:01:50
INT_015904,USR_0199,DRV_1683,31.497617,74.364055,4,False,,2026-03-15 16:01:50
INT_015905,USR_0199,DRV_1099,31.497617,74.364055,5,False,,2026-03-15 16:01:50
INT_015906,USR_0199,DRV_2665,31.497617,74.364055,6,False,,2026-03-15 16:01:50
INT_015907,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2026-03-15 16:01:50
INT_015908,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2026-03-15 16:01:50
INT_015909,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2026-03-15 16:01:50
INT_015910,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2026-03-15 16:01:50
INT_015911,USR_0199,DRV_0038,31.497617,74.364055,1,False,,2026-03-12 08:09:50
INT_015912,USR_0199,DRV_1026,31.497617,74.364055,2,False,,2026-03-12 08:09:50
INT_015913,USR_0199,DRV_0246,31.497617,74.364055,3,True,4.9,2026-03-12 08:09:50
INT_015914,USR_0199,DRV_1683,31.497617,74.364055,4,False,,2026-03-12 08:09:50
INT_015915,USR_0199,DRV_1099,31.497617,74.364055,5,False,,2026-03-12 08:09:50
INT_015916,USR_0199,DRV_2665,31.497617,74.364055,6,False,,2026-03-12 08:09:50
INT_015917,USR_0199,DRV_0624,31.497617,74.364055,7,False,,2026-03-12 08:09:50
INT_015918,USR_0199,DRV_0774,31.497617,74.364055,8,False,,2026-03-12 08:09:50
INT_015919,USR_0199,DRV_2378,31.497617,74.364055,9,False,,2026-03-12 08:09:50
INT_015920,USR_0199,DRV_0207,31.497617,74.364055,10,False,,2026-03-12 08:09:50
INT_015921,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2025-09-24 22:34:50
INT_015922,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2025-09-24 22:34:50
INT_015923,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2025-09-24 22:34:50
INT_015924,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2025-09-24 22:34:50
INT_015925,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2025-09-24 22:34:50
INT_015926,USR_0200,DRV_1582,30.144463,71.525848,6,True,4.5,2025-09-24 22:34:50
INT_015927,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2025-09-24 22:34:50
INT_015928,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2025-09-24 22:34:50
INT_015929,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2025-09-24 22:34:50
INT_015930,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2025-09-24 22:34:50
INT_015931,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-02-14 11:54:50
INT_015932,USR_0200,DRV_0069,30.144463,71.525848,2,True,3.1,2026-02-14 11:54:50
INT_015933,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-02-14 11:54:50
INT_015934,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2026-02-14 11:54:50
INT_015935,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-02-14 11:54:50
INT_015936,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-02-14 11:54:50
INT_015937,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-02-14 11:54:50
INT_015938,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-02-14 11:54:50
INT_015939,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-02-14 11:54:50
INT_015940,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-02-14 11:54:50
INT_015941,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-01-05 19:59:50
INT_015942,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-01-05 19:59:50
INT_015943,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-01-05 19:59:50
INT_015944,USR_0200,DRV_1209,30.144463,71.525848,4,True,3.7,2026-01-05 19:59:50
INT_015945,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-01-05 19:59:50
INT_015946,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-01-05 19:59:50
INT_015947,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-01-05 19:59:50
INT_015948,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-01-05 19:59:50
INT_015949,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-01-05 19:59:50
INT_015950,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-01-05 19:59:50
INT_015951,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-03-16 18:14:50
INT_015952,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-03-16 18:14:50
INT_015953,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-03-16 18:14:50
INT_015954,USR_0200,DRV_1209,30.144463,71.525848,4,True,4.2,2026-03-16 18:14:50
INT_015955,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-03-16 18:14:50
INT_015956,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-03-16 18:14:50
INT_015957,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-03-16 18:14:50
INT_015958,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-03-16 18:14:50
INT_015959,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-03-16 18:14:50
INT_015960,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-03-16 18:14:50
INT_015961,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-03-10 03:32:50
INT_015962,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-03-10 03:32:50
INT_015963,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-03-10 03:32:50
INT_015964,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2026-03-10 03:32:50
INT_015965,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-03-10 03:32:50
INT_015966,USR_0200,DRV_1582,30.144463,71.525848,6,True,4.2,2026-03-10 03:32:50
INT_015967,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-03-10 03:32:50
INT_015968,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-03-10 03:32:50
INT_015969,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-03-10 03:32:50
INT_015970,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-03-10 03:32:50
INT_015971,USR_0200,DRV_2674,30.144463,71.525848,1,True,3.9,2026-03-18 08:33:50
INT_015972,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-03-18 08:33:50
INT_015973,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-03-18 08:33:50
INT_015974,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2026-03-18 08:33:50
INT_015975,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-03-18 08:33:50
INT_015976,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-03-18 08:33:50
INT_015977,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-03-18 08:33:50
INT_015978,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-03-18 08:33:50
INT_015979,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-03-18 08:33:50
INT_015980,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-03-18 08:33:50
INT_015981,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-03-20 01:53:50
INT_015982,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-03-20 01:53:50
INT_015983,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-03-20 01:53:50
INT_015984,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2026-03-20 01:53:50
INT_015985,USR_0200,DRV_2271,30.144463,71.525848,5,True,4.5,2026-03-20 01:53:50
INT_015986,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-03-20 01:53:50
INT_015987,USR_0200,DRV_1001,30.144463,71.525848,7,False,,2026-03-20 01:53:50
INT_015988,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-03-20 01:53:50
INT_015989,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-03-20 01:53:50
INT_015990,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-03-20 01:53:50
INT_015991,USR_0200,DRV_2674,30.144463,71.525848,1,False,,2026-01-30 19:03:50
INT_015992,USR_0200,DRV_0069,30.144463,71.525848,2,False,,2026-01-30 19:03:50
INT_015993,USR_0200,DRV_1794,30.144463,71.525848,3,False,,2026-01-30 19:03:50
INT_015994,USR_0200,DRV_1209,30.144463,71.525848,4,False,,2026-01-30 19:03:50
INT_015995,USR_0200,DRV_2271,30.144463,71.525848,5,False,,2026-01-30 19:03:50
INT_015996,USR_0200,DRV_1582,30.144463,71.525848,6,False,,2026-01-30 19:03:50
INT_015997,USR_0200,DRV_1001,30.144463,71.525848,7,True,4.1,2026-01-30 19:03:50
INT_015998,USR_0200,DRV_0298,30.144463,71.525848,8,False,,2026-01-30 19:03:50
INT_015999,USR_0200,DRV_2027,30.144463,71.525848,9,False,,2026-01-30 19:03:50
INT_016000,USR_0200,DRV_2450,30.144463,71.525848,10,False,,2026-01-30 19:03:50
INT_016001,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2026-03-04 14:53:50
INT_016002,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2026-03-04 14:53:50
INT_016003,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2026-03-04 14:53:50
INT_016004,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2026-03-04 14:53:50
INT_016005,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2026-03-04 14:53:50
INT_016006,USR_0201,DRV_1371,31.406661,73.094305,6,True,3.5,2026-03-04 14:53:50
INT_016007,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2026-03-04 14:53:50
INT_016008,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2026-03-04 14:53:50
INT_016009,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2026-03-04 14:53:50
INT_016010,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2026-03-04 14:53:50
INT_016011,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2025-09-27 21:26:50
INT_016012,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2025-09-27 21:26:50
INT_016013,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2025-09-27 21:26:50
INT_016014,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2025-09-27 21:26:50
INT_016015,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2025-09-27 21:26:50
INT_016016,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2025-09-27 21:26:50
INT_016017,USR_0201,DRV_0216,31.406661,73.094305,7,True,4.3,2025-09-27 21:26:50
INT_016018,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2025-09-27 21:26:50
INT_016019,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2025-09-27 21:26:50
INT_016020,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2025-09-27 21:26:50
INT_016021,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2025-12-01 06:11:50
INT_016022,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2025-12-01 06:11:50
INT_016023,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2025-12-01 06:11:50
INT_016024,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2025-12-01 06:11:50
INT_016025,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2025-12-01 06:11:50
INT_016026,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2025-12-01 06:11:50
INT_016027,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2025-12-01 06:11:50
INT_016028,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2025-12-01 06:11:50
INT_016029,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2025-12-01 06:11:50
INT_016030,USR_0201,DRV_0553,31.406661,73.094305,10,True,4.4,2025-12-01 06:11:50
INT_016031,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2026-01-13 01:53:51
INT_016032,USR_0201,DRV_1295,31.406661,73.094305,2,True,4.3,2026-01-13 01:53:51
INT_016033,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2026-01-13 01:53:51
INT_016034,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2026-01-13 01:53:51
INT_016035,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2026-01-13 01:53:51
INT_016036,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2026-01-13 01:53:51
INT_016037,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2026-01-13 01:53:51
INT_016038,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2026-01-13 01:53:51
INT_016039,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2026-01-13 01:53:51
INT_016040,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2026-01-13 01:53:51
INT_016041,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2026-03-18 18:39:51
INT_016042,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2026-03-18 18:39:51
INT_016043,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2026-03-18 18:39:51
INT_016044,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2026-03-18 18:39:51
INT_016045,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2026-03-18 18:39:51
INT_016046,USR_0201,DRV_1371,31.406661,73.094305,6,True,3.8,2026-03-18 18:39:51
INT_016047,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2026-03-18 18:39:51
INT_016048,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2026-03-18 18:39:51
INT_016049,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2026-03-18 18:39:51
INT_016050,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2026-03-18 18:39:51
INT_016051,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2025-12-17 17:31:51
INT_016052,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2025-12-17 17:31:51
INT_016053,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2025-12-17 17:31:51
INT_016054,USR_0201,DRV_2097,31.406661,73.094305,4,True,5.0,2025-12-17 17:31:51
INT_016055,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2025-12-17 17:31:51
INT_016056,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2025-12-17 17:31:51
INT_016057,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2025-12-17 17:31:51
INT_016058,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2025-12-17 17:31:51
INT_016059,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2025-12-17 17:31:51
INT_016060,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2025-12-17 17:31:51
INT_016061,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2026-02-28 00:08:51
INT_016062,USR_0201,DRV_1295,31.406661,73.094305,2,True,5.0,2026-02-28 00:08:51
INT_016063,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2026-02-28 00:08:51
INT_016064,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2026-02-28 00:08:51
INT_016065,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2026-02-28 00:08:51
INT_016066,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2026-02-28 00:08:51
INT_016067,USR_0201,DRV_0216,31.406661,73.094305,7,False,,2026-02-28 00:08:51
INT_016068,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2026-02-28 00:08:51
INT_016069,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2026-02-28 00:08:51
INT_016070,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2026-02-28 00:08:51
INT_016071,USR_0201,DRV_1375,31.406661,73.094305,1,False,,2026-01-29 19:20:51
INT_016072,USR_0201,DRV_1295,31.406661,73.094305,2,False,,2026-01-29 19:20:51
INT_016073,USR_0201,DRV_1059,31.406661,73.094305,3,False,,2026-01-29 19:20:51
INT_016074,USR_0201,DRV_2097,31.406661,73.094305,4,False,,2026-01-29 19:20:51
INT_016075,USR_0201,DRV_0562,31.406661,73.094305,5,False,,2026-01-29 19:20:51
INT_016076,USR_0201,DRV_1371,31.406661,73.094305,6,False,,2026-01-29 19:20:51
INT_016077,USR_0201,DRV_0216,31.406661,73.094305,7,True,5.0,2026-01-29 19:20:51
INT_016078,USR_0201,DRV_2658,31.406661,73.094305,8,False,,2026-01-29 19:20:51
INT_016079,USR_0201,DRV_1568,31.406661,73.094305,9,False,,2026-01-29 19:20:51
INT_016080,USR_0201,DRV_0553,31.406661,73.094305,10,False,,2026-01-29 19:20:51
INT_016081,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-02-24 17:48:51
INT_016082,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2026-02-24 17:48:51
INT_016083,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2026-02-24 17:48:51
INT_016084,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-02-24 17:48:51
INT_016085,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-02-24 17:48:51
INT_016086,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-02-24 17:48:51
INT_016087,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-02-24 17:48:51
INT_016088,USR_0202,DRV_1876,25.406596,68.386631,8,True,4.0,2026-02-24 17:48:51
INT_016089,USR_0202,DRV_1611,25.406596,68.386631,9,False,,2026-02-24 17:48:51
INT_016090,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-02-24 17:48:51
INT_016091,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-02-11 02:00:51
INT_016092,USR_0202,DRV_0394,25.406596,68.386631,2,True,3.4,2026-02-11 02:00:51
INT_016093,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2026-02-11 02:00:51
INT_016094,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-02-11 02:00:51
INT_016095,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-02-11 02:00:51
INT_016096,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-02-11 02:00:51
INT_016097,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-02-11 02:00:51
INT_016098,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2026-02-11 02:00:51
INT_016099,USR_0202,DRV_1611,25.406596,68.386631,9,False,,2026-02-11 02:00:51
INT_016100,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-02-11 02:00:51
INT_016101,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-01-03 09:28:51
INT_016102,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2026-01-03 09:28:51
INT_016103,USR_0202,DRV_2631,25.406596,68.386631,3,True,3.6,2026-01-03 09:28:51
INT_016104,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-01-03 09:28:51
INT_016105,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-01-03 09:28:51
INT_016106,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-01-03 09:28:51
INT_016107,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-01-03 09:28:51
INT_016108,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2026-01-03 09:28:51
INT_016109,USR_0202,DRV_1611,25.406596,68.386631,9,False,,2026-01-03 09:28:51
INT_016110,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-01-03 09:28:51
INT_016111,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-01-01 03:58:51
INT_016112,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2026-01-01 03:58:51
INT_016113,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2026-01-01 03:58:51
INT_016114,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-01-01 03:58:51
INT_016115,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-01-01 03:58:51
INT_016116,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-01-01 03:58:51
INT_016117,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-01-01 03:58:51
INT_016118,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2026-01-01 03:58:51
INT_016119,USR_0202,DRV_1611,25.406596,68.386631,9,True,3.2,2026-01-01 03:58:51
INT_016120,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-01-01 03:58:51
INT_016121,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-03-09 14:37:51
INT_016122,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2026-03-09 14:37:51
INT_016123,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2026-03-09 14:37:51
INT_016124,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-03-09 14:37:51
INT_016125,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-03-09 14:37:51
INT_016126,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-03-09 14:37:51
INT_016127,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-03-09 14:37:51
INT_016128,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2026-03-09 14:37:51
INT_016129,USR_0202,DRV_1611,25.406596,68.386631,9,True,2.8,2026-03-09 14:37:51
INT_016130,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-03-09 14:37:51
INT_016131,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2025-12-09 21:13:51
INT_016132,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2025-12-09 21:13:51
INT_016133,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2025-12-09 21:13:51
INT_016134,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2025-12-09 21:13:51
INT_016135,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2025-12-09 21:13:51
INT_016136,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2025-12-09 21:13:51
INT_016137,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2025-12-09 21:13:51
INT_016138,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2025-12-09 21:13:51
INT_016139,USR_0202,DRV_1611,25.406596,68.386631,9,False,,2025-12-09 21:13:51
INT_016140,USR_0202,DRV_2007,25.406596,68.386631,10,True,5.0,2025-12-09 21:13:51
INT_016141,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2025-11-04 20:42:51
INT_016142,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2025-11-04 20:42:51
INT_016143,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2025-11-04 20:42:51
INT_016144,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2025-11-04 20:42:51
INT_016145,USR_0202,DRV_1899,25.406596,68.386631,5,True,4.1,2025-11-04 20:42:51
INT_016146,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2025-11-04 20:42:51
INT_016147,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2025-11-04 20:42:51
INT_016148,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2025-11-04 20:42:51
INT_016149,USR_0202,DRV_1611,25.406596,68.386631,9,False,,2025-11-04 20:42:51
INT_016150,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2025-11-04 20:42:51
INT_016151,USR_0202,DRV_1148,25.406596,68.386631,1,False,,2026-03-14 05:45:51
INT_016152,USR_0202,DRV_0394,25.406596,68.386631,2,False,,2026-03-14 05:45:51
INT_016153,USR_0202,DRV_2631,25.406596,68.386631,3,False,,2026-03-14 05:45:51
INT_016154,USR_0202,DRV_0349,25.406596,68.386631,4,False,,2026-03-14 05:45:51
INT_016155,USR_0202,DRV_1899,25.406596,68.386631,5,False,,2026-03-14 05:45:51
INT_016156,USR_0202,DRV_1649,25.406596,68.386631,6,False,,2026-03-14 05:45:51
INT_016157,USR_0202,DRV_2571,25.406596,68.386631,7,False,,2026-03-14 05:45:51
INT_016158,USR_0202,DRV_1876,25.406596,68.386631,8,False,,2026-03-14 05:45:51
INT_016159,USR_0202,DRV_1611,25.406596,68.386631,9,True,4.2,2026-03-14 05:45:51
INT_016160,USR_0202,DRV_2007,25.406596,68.386631,10,False,,2026-03-14 05:45:51
